,Unnamed: 0,soldPrice,bednumber,propertyType,duration_free_not_lease,isNew,latitude,longitude,nearest_hospital_distance
4095,4095,430000,2,Detached,1,0,50.9104834172128,-2.82681874126329,0.02040215493637752
4096,4096,365000,3,Detached,1,0,50.9110673236689,-2.82308820506119,0.02325021682763553
4097,4097,335000,3,Semi-Detached,1,0,50.9082477038866,-2.828274,0.01895458049681767
4098,4098,249950,3,Detached,1,0,50.9091880363258,-2.81280003688338,0.01292624768070354
4099,4099,215000,3,Semi-Detached,1,0,50.9097323008372,-2.82875404798636,0.018441491409344476
4100,4100,370500,4,Semi-Detached,1,0,50.9097323008372,-2.82875404798636,0.018441491409344476
4101,4101,147500,2,Terraced,1,0,50.911397198231896,-2.82349229710479,0.023637489431346134
4102,4102,310000,4,Terraced,1,0,50.9098659514794,-2.827548,0.019649999672582293
4103,4103,165000,2,Terraced,1,0,51.00863064,-2.678400676,0.000832665753784862
4104,4104,216000,3,Terraced,1,0,51.00080081,-2.685668572,0.003498594664084862
4105,4105,210000,3,Terraced,1,0,51.00185734,-2.684914568,0.002217815822802118
4106,4106,182500,3,Terraced,1,0,51.00020149,-2.680643,0.0035337700035206455
4107,4107,387500,4,Detached,1,0,51.00271413,-2.684485383,0.0012616232884390584
4108,4108,146000,2,Terraced,1,0,51.00215251,-2.6821113430000003,0.0025798920233443016
4109,4109,160000,2,Terraced,1,0,51.00080081,-2.685668572,0.003498594664084862
4110,4110,680000,6,Detached,1,0,51.00153317,-2.683456145,0.002420827012512738
4111,4111,210000,3,Terraced,1,0,51.00080081,-2.685668572,0.003498594664084862
4112,4112,82500,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4113,4113,160000,2,Terraced,1,0,51.00095053,-2.680055779,0.0030582842001523032
4114,4114,129950,3,Flat,0,0,50.99973351,-2.680579515,0.003083450203251649
4115,4115,164000,2,Terraced,1,0,50.9967234,-2.692419945,0.002260243214503002
4116,4116,165000,3,Terraced,1,0,51.00215251,-2.6821113430000003,0.0025798920233443016
4117,4117,325000,4,Detached,1,0,51.00271413,-2.684485383,0.0012616232884390584
4118,4118,158000,2,Terraced,1,0,51.00863064,-2.678400676,0.000832665753784862
4119,4119,192000,3,Semi-Detached,1,0,51.00863064,-2.678400676,0.000832665753784862
4120,4120,340000,4,Detached,1,0,50.9967234,-2.692419945,0.002260243214503002
4121,4121,98500,2,Flat,0,0,51.0089842,-2.682539418,0.0015912143971005977
4122,4122,170000,3,Semi-Detached,1,0,51.00023205,-2.682980988,0.0034191152906548183
4123,4123,155000,2,Terraced,1,0,51.00023205,-2.682980988,0.0034191152906548183
4124,4124,220000,3,Terraced,1,0,51.00153317,-2.683456145,0.002420827012512738
4125,4125,154000,3,Terraced,1,0,50.9967234,-2.692419945,0.002260243214503002
4126,4126,92500,2,Flat,0,0,51.00871096,-2.683134059,0.000938625666918288
4127,4127,115000,3,Flat,0,0,51.00995171,-2.681627112,0.0028507497777117466
4128,4128,78000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4129,4129,142000,2,Terraced,1,0,51.00103313,-2.681311101,0.0035488811976264133
4130,4130,168000,3,Terraced,1,0,51.00080081,-2.685668572,0.003498594664084862
4131,4131,85000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4132,4132,70000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4133,4133,105000,3,Flat,0,0,51.00871096,-2.683134059,0.000938625666918288
4134,4134,92000,2,Flat,0,0,51.00871096,-2.683134059,0.000938625666918288
4135,4135,100000,3,Flat,0,0,51.00995171,-2.681627112,0.0028507497777117466
4136,4136,126500,2,Terraced,1,0,51.00215251,-2.6821113430000003,0.0025798920233443016
4137,4137,153000,3,Semi-Detached,1,0,51.00095053,-2.680055779,0.0030582842001523032
4138,4138,230000,3,Semi-Detached,1,0,51.01063609,-2.678372928,0.0012544122552515598
4139,4139,154000,3,Terraced,1,0,51.00215251,-2.6821113430000003,0.0025798920233443016
4140,4140,170000,3,Terraced,1,0,51.00080081,-2.685668572,0.003498594664084862
4141,4141,125000,2,Terraced,1,0,51.00023205,-2.682980988,0.0034191152906548183
4142,4142,127000,3,Terraced,1,0,51.00828042,-2.679863678,0.0006732346993846777
4143,4143,114000,3,Flat,0,0,51.00995171,-2.681627112,0.0028507497777117466
4144,4144,77000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4145,4145,187000,3,Terraced,1,0,50.9967234,-2.692419945,0.002260243214503002
4146,4146,168000,3,Terraced,1,0,50.9967234,-2.692419945,0.002260243214503002
4147,4147,80000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4148,4148,168500,3,Terraced,1,0,51.00165652,-2.685424663,0.0026355472421681235
4149,4149,86500,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4150,4150,70000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4151,4151,83000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4152,4152,300000,6,Semi-Detached,1,0,51.00158596,-2.682117283,0.0029865901938684446
4153,4153,137500,2,Terraced,1,0,51.00103313,-2.681311101,0.0035488811976264133
4154,4154,120000,2,Terraced,1,0,51.00828042,-2.679863678,0.0006732346993846777
4155,4155,155000,3,Terraced,1,0,51.00995171,-2.681627112,0.0028507497777117466
4156,4156,130000,2,Terraced,1,0,51.00058214,-2.683085888,0.003434777067541541
4157,4157,169000,2,Terraced,1,0,51.00185734,-2.684914568,0.002217815822802118
4158,4158,179000,3,Semi-Detached,1,0,51.00096437,-2.6823076830000003,0.0033879550873035873
4159,4159,175000,3,Terraced,1,0,51.00165066,-2.686422181,0.0032814166254711064
4160,4160,241000,4,Detached,1,0,51.00106577,-2.683420773,0.002884545454257803
4161,4161,155000,3,Terraced,1,0,51.00165066,-2.686422181,0.0032814166254711064
4162,4162,77000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4163,4163,90500,3,Flat,0,0,51.0089842,-2.682539418,0.0015912143971005977
4164,4164,141500,2,Terraced,1,0,51.00150658,-2.684923653,0.002545982963674279
4165,4165,164000,3,Semi-Detached,1,0,51.00150658,-2.684923653,0.002545982963674279
4166,4166,425000,5,Detached,1,0,51.00153317,-2.683456145,0.002420827012512738
4167,4167,111000,3,Flat,0,0,51.00995171,-2.681627112,0.0028507497777117466
4168,4168,149000,2,Terraced,1,0,51.00185734,-2.684914568,0.002217815822802118
4169,4169,91500,3,Flat,0,0,51.0089842,-2.682539418,0.0015912143971005977
4170,4170,108000,3,Flat,0,0,50.99973351,-2.680579515,0.003083450203251649
4171,4171,173500,3,Terraced,1,0,51.00106577,-2.683420773,0.002884545454257803
4172,4172,110000,3,Terraced,1,0,51.00828042,-2.679863678,0.0006732346993846777
4173,4173,205000,4,Terraced,1,0,51.00041973,-2.686247248,0.004101553458791074
4174,4174,148000,3,Terraced,1,0,51.00215251,-2.6821113430000003,0.0025798920233443016
4175,4175,293000,4,Detached,1,0,51.00058214,-2.683085888,0.003434777067541541
4176,4176,137000,2,Terraced,1,0,51.00023205,-2.682980988,0.0034191152906548183
4177,4177,152500,3,Terraced,1,0,51.00165066,-2.686422181,0.0032814166254711064
4178,4178,209000,4,Terraced,1,0,51.0008952,-2.686439532,0.0038472378907694
4179,4179,130000,2,Terraced,1,0,51.00225945,-2.685348041,0.002100128992829994
4180,4180,143000,2,Terraced,1,0,51.00023205,-2.682980988,0.0034191152906548183
4181,4181,150000,2,Terraced,1,0,51.00225945,-2.685348041,0.002100128992829994
4182,4182,180000,3,Terraced,1,0,51.00020149,-2.680643,0.0035337700035206455
4183,4183,90000,2,Flat,0,0,51.00871096,-2.683134059,0.000938625666918288
4184,4184,172500,3,Semi-Detached,1,0,51.00165066,-2.686422181,0.0032814166254711064
4185,4185,80000,3,Flat,0,0,51.0089842,-2.682539418,0.0015912143971005977
4186,4186,90000,2,Flat,0,0,51.00871096,-2.683134059,0.000938625666918288
4187,4187,138000,3,Terraced,1,0,50.9967234,-2.692419945,0.002260243214503002
4188,4188,197000,2,Detached,1,0,51.00023205,-2.682980988,0.0034191152906548183
4189,4189,85000,3,Flat,0,0,51.00995171,-2.681627112,0.0028507497777117466
4190,4190,99950,2,Terraced,1,0,51.00103313,-2.681311101,0.0035488811976264133
4191,4191,89000,3,Flat,0,0,51.00871096,-2.683134059,0.000938625666918288
4192,4192,92000,2,Flat,0,0,51.00928309,-2.68203,0.0021765235823918297
4193,4193,227500,3,Detached,1,0,51.01035735,-2.67836886,0.0014774583355302213
4194,4194,124000,2,Terraced,1,0,51.00023205,-2.682980988,0.0034191152906548183
4195,4195,155000,3,Terraced,1,0,51.00165652,-2.685424663,0.0026355472421681235
4196,4196,139000,2,Terraced,1,0,51.00103313,-2.681311101,0.0035488811976264133
4197,4197,249995,3,Semi-Detached,1,0,51.00106577,-2.683420773,0.002884545454257803
4198,4198,187000,3,Terraced,1,0,50.9967234,-2.692419945,0.002260243214503002
4199,4199,265000,4,Detached,1,0,51.00838793,-2.681475901,0.0022741148681193995
4200,4200,275000,3,Detached,1,0,51.00020149,-2.680643,0.0035337700035206455
4201,4201,190000,2,Semi-Detached,1,0,51.003918,-2.68177921,0.0022419979878312494
4202,4202,146000,3,Terraced,1,0,51.00165066,-2.686422181,0.0032814166254711064
4203,4203,270000,4,Detached,1,0,51.01063609,-2.678372928,0.0012544122552515598
4204,4204,226500,2,Detached,1,0,50.99958957,-2.682130751,0.003226343138537994
4205,4205,300000,6,Terraced,1,0,51.00027774,-2.684392514,0.0033236245147645962
4206,4206,183500,3,Terraced,1,0,51.00027774,-2.684392514,0.0033236245147645962
4207,4207,155000,3,Terraced,1,0,51.00185734,-2.684914568,0.002217815822802118
4208,4208,139000,2,Semi-Detached,1,0,51.00027774,-2.684392514,0.0033236245147645962
4209,4209,189500,5,Terraced,1,0,50.9967234,-2.692419945,0.002260243214503002
4210,4210,165000,3,Terraced,1,0,51.00153317,-2.683456145,0.002420827012512738
4211,4211,138000,2,Terraced,1,0,51.00023205,-2.682980988,0.0034191152906548183
4212,4212,162500,3,Semi-Detached,1,0,51.00225945,-2.685348041,0.002100128992829994
4213,4213,222000,4,Detached,1,0,51.00838793,-2.681475901,0.0022741148681193995
4214,4214,160000,3,Terraced,1,0,51.00225945,-2.685348041,0.002100128992829994
4215,4215,200000,3,Semi-Detached,1,0,51.00863064,-2.678400676,0.000832665753784862
4216,4216,138500,3,Semi-Detached,1,0,51.00848175,-2.680807358,0.0016074088839808
4217,4217,175000,3,Terraced,1,0,51.00027774,-2.684392514,0.0033236245147645962
4218,4218,121500,2,Semi-Detached,1,0,51.00848175,-2.680807358,0.0016074088839808
4219,4219,190000,3,Terraced,1,0,51.00153317,-2.683456145,0.002420827012512738
4220,4220,156000,3,Terraced,1,0,51.00153317,-2.683456145,0.002420827012512738
4221,4221,235000,3,Semi-Detached,1,0,51.4162869107027,-2.50327515470366,0.003668895065707663
4222,4222,200000,2,Terraced,1,0,51.4064707688986,-2.51300111682521,0.0001866907308134621
4223,4223,387475,4,Semi-Detached,1,0,51.4036508486625,-2.48690589085785,0.0029003823895665435
4224,4224,235000,3,Terraced,1,0,51.405682727437714,-2.51020322915722,0.00144952459533886
4225,4225,220000,3,Terraced,1,0,51.40496799290551,-2.5091457942565896,0.0026539873706696512
4226,4226,434000,4,Detached,1,0,51.4018861857609,-2.4852914703714704,0.004444168766347198
4227,4227,257000,3,Terraced,1,0,51.407836934736004,-2.51313143032894,0.0004968250412217337
4228,4228,369000,4,Semi-Detached,0,0,51.4051436413305,-2.48686424652848,0.001609122055883102
4229,4229,252000,3,Detached,1,0,51.4154148464655,-2.49052518401235,0.002626125307831678
4230,4230,275000,3,Semi-Detached,1,0,51.415039,-2.509459,0.0020285511744152674
4231,4231,495000,4,Semi-Detached,1,0,51.4099948248796,-2.50278907543733,0.0036886286431727926
4232,4232,225000,3,Terraced,1,0,51.4136692708776,-2.510207,0.0017169138565216579
4233,4233,252000,3,Terraced,1,0,51.405208627800505,-2.50756705542641,0.0013463949280900526
4234,4234,278000,2,Detached,1,0,51.41025038573049,-2.50608445471504,0.0008157661836635439
4235,4235,303000,3,Terraced,1,0,51.415039,-2.509459,0.0020285511744152674
4236,4236,220000,3,Terraced,1,0,51.408463619172295,-2.5117006984964703,0.000259752987392013
4237,4237,490000,4,Semi-Detached,1,0,51.4073585467813,-2.4904676885982204,0.0027471884855185093
4238,4238,315000,3,Semi-Detached,1,0,51.4134023673253,-2.49012977993174,0.0026459824845832505
4239,4239,180000,2,Flat,0,0,51.4126676883047,-2.49164607339666,0.0023388984689297894
4240,4240,153500,1,Flat,0,0,51.406794934527504,-2.49831147988349,0.0008969298261813029
4241,4241,239000,3,Terraced,1,0,51.4065377728421,-2.51001147280998,0.0014737241290878882
4242,4242,439250,4,Detached,1,0,51.4002050322799,-2.48738677936177,0.002720287878756045
4243,4243,222000,3,Terraced,1,0,51.406816713211,-2.51202735493847,0.0004891997938340304
4244,4244,655000,4,Detached,1,0,51.3986503754782,-2.4871690060284104,0.001334384851796227
4245,4245,460000,4,Semi-Detached,1,0,51.407631356843204,-2.48758078616227,0.0007702977306186038
4246,4246,373000,3,Semi-Detached,1,0,51.4073585467813,-2.4904676885982204,0.0027471884855185093
4247,4247,390000,4,Detached,1,0,51.4018627766218,-2.48659938541252,0.004520234948823222
4248,4248,145000,2,Flat,0,0,51.4100734964396,-2.49699560552828,0.002110996996262672
4249,4249,250000,3,Terraced,1,0,51.409615499274594,-2.49897478127497,0.0005672266004561311
4250,4250,205000,2,Flat,0,0,51.41331210069061,-2.4923575607047503,0.0017730221524518781
4251,4251,417500,3,Detached,1,0,51.410402299344504,-2.49579141187638,0.0025100481591040797
4252,4252,285000,4,Terraced,1,0,51.41071033825421,-2.50991413701496,0.001587952506686171
4253,4253,213000,3,Semi-Detached,1,0,51.4086270482728,-2.50720235074799,0.00042474304885187404
4254,4254,348000,4,Semi-Detached,1,0,51.40441,-2.5151630000000003,0.0021802055848577375
4255,4255,312500,3,Flat,0,0,51.418603375280284,-2.5040627830136897,0.002866785902338887
4256,4256,228000,3,Terraced,1,0,51.4075021796238,-2.5136021291276403,0.0009400930805061955
4257,4257,262500,2,Terraced,1,0,51.406479225131996,-2.51517212004423,0.0009392341685956234
4258,4258,342000,4,Terraced,1,0,51.413835,-2.492219,0.0014524422589679324
4259,4259,162000,1,Flat,0,0,51.406794934527504,-2.49831147988349,0.0008969298261813029
4260,4260,330000,3,Semi-Detached,1,0,51.4063701681181,-2.4902989641338302,0.0023999059253337436
4261,4261,243000,3,Terraced,1,0,51.405208627800505,-2.50756705542641,0.0013463949280900526
4262,4262,288000,3,Terraced,1,0,51.4083307271305,-2.48372069578161,0.0006740962239642324
4263,4263,216000,3,Terraced,1,0,51.40875746218821,-2.50406948016377,0.0028582579801357958
4264,4264,186000,2,Flat,0,0,51.404327736439505,-2.505041,0.0027633327684508215
4265,4265,340000,3,Semi-Detached,1,0,51.42052580775601,-2.49817323524777,0.0017529570309665335
4266,4266,290000,3,Semi-Detached,1,0,51.400280144243,-2.48878194550181,0.002885132558608845
4267,4267,355000,2,Detached,1,0,51.4044118190155,-2.4877046681789,0.001973662929875456
4268,4268,450000,4,Semi-Detached,1,0,51.4087582053151,-2.48904491308757,0.0012222587536798125
4269,4269,350000,3,Flat,0,0,51.4154477675154,-2.49764347876757,0.0014615329626989448
4270,4270,300000,3,Terraced,0,0,51.40844584033461,-2.51575495336765,0.000368458900604738
4271,4271,230000,2,Terraced,1,0,51.407343662900495,-2.50664181324891,0.0010006071159479385
4272,4272,240000,3,Semi-Detached,1,0,51.4072273056118,-2.502772,0.0037650331518653602
4273,4273,231500,3,Terraced,1,0,51.406046,-2.511674,0.00038460107685534385
4274,4274,325000,3,Detached,1,0,51.401081808114995,-2.4884454909089,0.003590217618418876
4275,4275,299950,3,Semi-Detached,1,0,51.413508334465504,-2.51161325332996,0.0013242083317451315
4276,4276,238000,3,Terraced,1,0,51.4065377728421,-2.51001147280998,0.0014737241290878882
4277,4277,145000,1,Flat,0,0,51.407499341455896,-2.5080668768112,0.001437220368028968
4278,4278,357500,4,Semi-Detached,1,0,51.407292926404104,-2.48462987542444,0.0009466946007870244
4279,4279,385000,3,Semi-Detached,1,0,51.4202994361496,-2.49854468431672,0.0013776286184899182
4280,4280,325000,3,Semi-Detached,1,0,51.416001440576295,-2.5089952029032405,0.0021214057338874784
4281,4281,200000,2,Terraced,0,0,51.41331210069061,-2.4923575607047503,0.0017730221524518781
4282,4282,547000,2,Detached,1,0,51.401522,-2.49305,0.003995287957366982
4283,4283,338500,2,Detached,1,0,51.4002535740493,-2.48652480079654,0.0030475987093334217
4284,4284,300000,3,Semi-Detached,1,0,51.414120532723,-2.50522131436033,0.0018170110257785094
4285,4285,192500,2,Flat,0,0,51.413460510244,-2.5060624001719303,0.0015993598926797136
4286,4286,155000,2,Flat,0,0,51.4100734964396,-2.49699560552828,0.002110996996262672
4287,4287,165000,2,Flat,0,0,51.4141242060235,-2.5001742310450297,0.0012790829618398532
4288,4288,328000,3,Terraced,1,0,51.412624258187705,-2.50398261534583,0.003337787899345216
4289,4289,167000,2,Semi-Detached,0,0,51.4085754759657,-2.51285215042046,0.0003934755205886175
4290,4290,165500,1,Flat,0,0,51.406794934527504,-2.49831147988349,0.0008969298261813029
4291,4291,285000,3,Semi-Detached,1,0,51.404301000000004,-2.503618,0.0038795046397255358
4292,4292,351000,3,Semi-Detached,1,0,51.405415221593714,-2.51585023246103,0.0009940388654354002
4293,4293,351000,3,Semi-Detached,1,0,51.405415221593714,-2.51585023246103,0.0009940388654354002
4294,4294,239950,3,Semi-Detached,1,0,51.408909897559006,-2.51039731731298,0.0012235889419666076
4295,4295,360000,3,Semi-Detached,1,0,51.416102404377696,-2.5001670712467403,0.0011379284876376606
4296,4296,327000,3,Semi-Detached,1,0,51.40724855769071,-2.48665657800328,0.0015183318441844371
4297,4297,540000,4,Detached,1,0,51.4002946671015,-2.48528899345332,0.002902430977657398
4298,4298,361000,2,Flat,0,0,51.4154477675154,-2.49764347876757,0.0014615329626989448
4299,4299,545000,4,Semi-Detached,1,0,51.4147103725634,-2.50187740663366,0.0027752932464112146
4300,4300,365000,3,Detached,1,0,51.419767667139396,-2.49884089778542,0.0007733022896887967
4301,4301,214000,2,Terraced,1,0,51.4065377728421,-2.51001147280998,0.0014737241290878882
4302,4302,335000,3,Semi-Detached,1,0,51.4134023673253,-2.49012977993174,0.0026459824845832505
4303,4303,265000,3,Terraced,1,0,51.40837319554321,-2.5138706868247302,0.0007099379447830759
4304,4304,150000,2,Flat,0,0,51.4100734964396,-2.49699560552828,0.002110996996262672
4305,4305,222000,3,Terraced,1,0,51.4061472443705,-2.514549,0.0014058198481647947
4306,4306,230000,3,Semi-Detached,1,0,51.4076898634019,-2.5014123212434702,0.0023957126240138887
4307,4307,380000,3,Detached,1,0,51.4120183509537,-2.5026962536653103,0.003734562055077062
4308,4308,206000,2,Terraced,1,0,51.4092887197724,-2.5101283598132698,0.0016091861653194266
4309,4309,237000,3,Terraced,1,0,51.406479225131996,-2.51517212004423,0.0009392341685956234
4310,4310,332000,3,Terraced,1,0,51.400280144243,-2.48878194550181,0.002885132558608845
4311,4311,266000,3,Terraced,1,0,51.410555358353996,-2.51040126941267,0.0010855834181239313
4312,4312,198000,2,Flat,0,0,51.404327736439505,-2.505041,0.0027633327684508215
4313,4313,223500,3,Semi-Detached,1,0,51.417360572114106,-2.50242413414396,0.003713955872143191
4314,4314,395000,4,Terraced,1,0,51.41529110475221,-2.5027465472820603,0.003643957987831375
4315,4315,290000,3,Semi-Detached,1,0,51.416001440576295,-2.5089952029032405,0.0021214057338874784
4316,4316,362500,3,Semi-Detached,1,0,51.40570362914311,-2.48842287140152,0.0008522329951258179
4317,4317,320000,3,Semi-Detached,1,0,51.4036000622829,-2.4839726551830097,0.002807737265606664
